"Region1.Type1.A","Region1.Type1.AA","Region1.Type1.AAA","Region1.Type1.BBB","Region1.Type2.A","Region1.Type2.AA","Region1.Type2.AAA","Region1.Type2.BBB","Region1.Type3.A","Region1.Type3.AA","Region1.Type3.AAA","Region1.Type3.BBB","Region2.Type3.A","Region2.Type3.AA","Region2.Type3.AAA","Region2.Type3.BBB","Region3.Type2.A","Region3.Type2.AA","Region3.Type2.AAA","Region3.Type2.BBB","Region3.Type4.A","Region3.Type4.AA","Region3.Type4.AAA","Region3.Type4.BBB"
0.00329169431573217,0.00261951813795427,0.00113022688521826,0.00706439330472415,0.00615077564213215,0.0040064662045038,0.00228326737806737,0.011184031296625,0.00365585651947771,0.00246346851751472,0.00120125614784657,0.00721756606650215,0.00363680252295424,0.0023636330820302,0.00114682036823851,0.00813639243658956,0.00616194086631975,0.00411647717777827,0.00256356925615548,0.0110446789547328,0.00301024356954788,0.00199665989806834,0.000973326488588246,0.00561262379975394
0.00327990333169345,0.00261951813795427,0.00112147760376202,0.0070606828921122,0.00615077564213215,0.0040064662045038,0.00227987760144945,0.011184031296625,0.00365441416905584,0.00245629230938531,0.00120997548264751,0.00721756606650215,0.00363680252295424,0.0023636330820302,0.00114682036823851,0.00813639243658956,0.00616194086631975,0.00411647717777827,0.00258360460922122,0.0110446789547328,0.00301024356954788,0.00199665989806834,0.000993242302305057,0.00561262379975394
0.00327990333169345,0.00261951813795427,0.00112147760376202,0.0070606828921122,0.00615077564213215,0.0040064662045038,0.00228682878659364,0.0111795609194297,0.00365526649141057,0.00245808388226352,0.00120849877379037,0.00721538386159275,0.00363929143915313,0.00236633332960646,0.00113019229003557,0.00813321287244656,0.00616194086631975,0.00411647717777827,0.00258677705626695,0.0110469042821448,0.00301024356954788,0.00199665989806834,0.000996642944172136,0.00561262379975394
0.0032879981037536,0.00261951813795427,0.00113711090078443,0.00706250517447746,0.0062133484969714,0.00421334971568905,0.00228005086476,0.0112220460425994,0.00363316228884778,0.00251357399332422,0.00121002382365758,0.00727780736640003,0.00358649693934979,0.00249345953853229,0.00114687574144115,0.00818361474542969,0.00626176175060528,0.00418286802432466,0.00258022600457222,0.0111475299096988,0.00306964568908623,0.00204329954500478,0.000996642944172136,0.0056439757311421
0.00335280603981595,0.00227011300653348,0.00112985524717484,0.00712650672920447,0.00633052939677217,0.00423652928439537,0.00227680321327861,0.0114611044057279,0.00345519946449447,0.00249944479489646,0.00122073046883263,0.00694574705701596,0.00335336345034575,0.0024500027793392,0.00115659519092406,0.00762673797085547,0.00626810165831364,0.00412947225695572,0.00252655370047527,0.0111544903474605,0.00307341317417064,0.00203329980221029,0.00100653407010106,0.00565074228688424
0.00316857523185906,0.00227011300653348,0.00112841693829755,0.00561003527303575,0.00598422384154292,0.00411031539781679,0.00227357614347461,0.0108959473229522,0.00315987185932792,0.00248027884746798,0.0012138981460621,0.00682015169775796,0.00337346856079873,0.00239363824556377,0.00116661930769926,0.00741678851410343,0.0061537057148543,0.00412947225695572,0.00221961053240172,0.0109557372876047,0.00307010462326741,0.00203003567955264,0.00100653407010106,0.0056627099014006
0.00323974112100333,0.00227011300653348,0.00110348424542104,0.00567574897654635,0.00593606843874739,0.00370065447325437,0.00220989955922071,0.0110135145110064,0.00319629089281796,0.00242169434300982,0.00130244222406367,0.00674401121694143,0.00333685213085341,0.00239021148998266,0.00118635272478932,0.00739962536312377,0.00607330500775304,0.00412380645992918,0.00219375003671187,0.0112420978814399,0.00304383782616364,0.00202317443611482,0.00103671206083554,0.00566664426592898
0.00322213016752877,0.00365518511904294,0.00115491377781317,0.00569020478965626,0.00594380972836404,0.00370351877556511,0.00226015028589288,0.01088105813684,0.00318159598338218,0.00242856810991346,0.00127715380903133,0.00673382697156008,0.00333960959331182,0.00239306247846193,0.0011798755279361,0.00739024932718539,0.00610311971409582,0.0041467489455729,0.00219665112739915,0.0113169274105531,0.00306988351325488,0.00202028308866623,0.00104350112763264,0.0057002721381262
0.00328240498423844,0.00384520132589379,0.00117161483350894,0.00722195201313855,0.00614306714154963,0.00387384399195996,0.00228323479539468,0.0112882386929337,0.0032714470711964,0.00247863486629422,0.00128998171964812,0.0068519082960534,0.00335971558400433,0.00243663368273369,0.00119006555209954,0.00757690969167644,0.00618312222558056,0.0041467489455729,0.00219665112739915,0.0112947435180566,0.00307676953836391,0.00203047855374206,0.00104647231685496,0.00572279338341091
0.00330390113932505,0.00384520132589379,0.00121166831569518,0.00575653066370156,0.00620026718851743,0.00387954285122869,0.00228660269373512,0.0112860250462649,0.0032714470711964,0.00247699536258943,0.00129355599185769,0.00722772950962441,0.00335971558400433,0.00243663368273369,0.00119006555209954,0.0076522728860625,0.00638634489075177,0.00414024483924609,0.00216022073819664,0.0112632496999873,0.00307676953836391,0.00203047855374206,0.00104333192889556,0.00572279338341091
0.00319986831653351,0.00384520132589379,0.00120010303912479,0.00576708357364909,0.00624416933131996,0.00390667593075675,0.00227654632015083,0.0112769732496597,0.00326399910732658,0.00247699536258943,0.00130147358528518,0.00725291726520399,0.00335971558400433,0.00243663368273369,0.00118649617713337,0.00764948302419985,0.0064212893250808,0.00416982967424805,0.00216993194740883,0.0112490913938039,0.00307676953836391,0.00203047855374206,0.00104333192889556,0.00572643544534407
0.00319986831653351,0.00384520132589379,0.00120010303912479,0.00576989764514423,0.00626311289976772,0.00385707150234762,0.00229981094654098,0.011348979121838,0.00326399910732658,0.00247699536258943,0.00129367590726926,0.0072506341189682,0.00335971558400433,0.00243663368273369,0.00119015858655791,0.00764948302419985,0.0064212893250808,0.00369017614041319,0.00216993194740883,0.0112490913938039,0.00307676953836391,0.00203335231093586,0.00104333192889556,0.00573249228348947
0.00317508008094479,0.00384520132589379,0.00120285850370227,0.00576989764514423,0.00624390645401409,0.00384344488108762,0.002273449620883,0.0112810655528388,0.00325861195092431,0.00247699536258943,0.0012943456813939,0.00725438546865065,0.00335971558400433,0.00244014835970887,0.00118672989471341,0.00765510904700563,0.0064212893250808,0.00369017614041319,0.00216993194740883,0.0112490913938039,0.00307676953836391,0.00203985739907508,0.00104333192889556,0.00572319334607703
0.00317305026369858,0.00384520132589379,0.00120285850370227,0.00624914138215503,0.00623901819438541,0.00384714450455782,0.00224964671679387,0.0112765408039996,0.00326704072064466,0.00247699536258943,0.00129194777401905,0.00718090032601056,0.00335971558400433,0.00244014835970887,0.00118672989471341,0.00765510904700563,0.0064212893250808,0.00369917676269448,0.00217332988370119,0.0112490913938039,0.00307309784513174,0.00203677693197973,0.00103995800044144,0.00572319334607703
0.0031601376759226,0.00384520132589379,0.00122383596017195,0.00619728597905003,0.00622784080360949,0.00386640180019219,0.0022666734314508,0.011283121325625,0.00326517480720373,0.00248021731892505,0.00129484813825598,0.00717632890144477,0.00335971558400433,0.00243653451490661,0.00118672989471341,0.00764832775975426,0.00639366409259115,0.00369917676269448,0.0022467044611016,0.0111790633586423,0.003050234943633,0.00203333246537218,0.00104659678754447,0.00569026828389907
0.00316460831908946,0.00385524091818969,0.00118734499461232,0.00627435638282139,0.00627659158461637,0.00385307598668334,0.00222654942875219,0.0113534204427213,0.00334504464398042,0.00248209943481523,0.00129533088792778,0.00718257253609033,0.00336293684068195,0.00244354615164278,0.00118672989471341,0.00765866574234435,0.00648331181460713,0.00369917676269448,0.0022467044611016,0.0113061375973312,0.003050234943633,0.00203333246537218,0.00104659678754447,0.00569026828389907
0.00316460831908946,0.00385524091818969,0.00119139943042074,0.00627435638282139,0.00627260952801138,0.00386703052000043,0.00216966171409614,0.0113534204427213,0.00325876163845557,0.00248624694084145,0.00130304349603101,0.0071887530459672,0.00336293684068195,0.00245316216211397,0.00119337819156854,0.00765866574234435,0.00648331181460713,0.00369917676269448,0.0022467044611016,0.0113061375973312,0.00305650689318303,0.00203333246537218,0.00104659678754447,0.00569026828389907
0.00318326190805727,0.00385524091818969,0.00119720056634269,0.00636008082243816,0.00629335292193521,0.00386703052000043,0.00216966171409614,0.0113534204427213,0.00325876163845557,0.00248624694084145,0.00130575538194109,0.0071887530459672,0.00336293684068195,0.00245316216211397,0.00119337819156854,0.00765866574234435,0.00653083690997896,0.00369917676269448,0.0022467044611016,0.0113061375973312,0.00305650689318303,0.00203333246537218,0.00104659678754447,0.00569026828389907
0.00318178677471595,0.00385524091818969,0.00119720056634269,0.00636236803592878,0.00629335292193521,0.00386703052000043,0.00217345614993413,0.0113534204427213,0.00325876163845557,0.00248624694084145,0.00130416376130745,0.00719444252922024,0.00336293684068195,0.00245316216211397,0.00120004540285698,0.00767362036134776,0.00653083690997896,0.00369917676269448,0.0022467044611016,0.0113061375973312,0.00305650689318303,0.00203333246537218,0.00103673589836844,0.00569026828389907
0.00319837594541229,0.00385524091818969,0.00115338544698393,0.00636940285709117,0.00629335292193521,0.0038537168343393,0.00217996593117088,0.011350728254743,0.00329635233577078,0.00248982507438684,0.00131115773484486,0.00717640799998154,0.00336972854028128,0.00246327774898294,0.00120999227632934,0.00765064648446637,0.00653083690997896,0.00369917676269448,0.0022467044611016,0.0113061375973312,0.00305650689318303,0.00203333246537218,0.00103673589836844,0.00569026828389907
0.00316858809404032,0.00505849168748164,0.00115338544698393,0.00637294127526775,0.00629335292193521,0.00386372774802054,0.00217996593117088,0.011350728254743,0.003288349441802,0.00248982507438684,0.00130927024167382,0.00715772000176032,0.00337638833450796,0.00246327774898294,0.00120999227632934,0.00765064648446637,0.00653083690997896,0.00369917676269448,0.0022467044611016,0.0113061375973312,0.00305650689318303,0.0020466833340681,0.00104319626346624,0.00570610630660497
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00316831520667051,0.00506095478491997,0.00115343644169374,0.00637201023798687,0.0062934842301318,0.00386363950619294,0.00217676492425915,0.011350894705839,0.00328910796595218,0.00248975540008114,0.00130931087980227,0.00715694635953091,0.00337660428875745,0.00246303058093912,0.00120995125655085,0.00765082570286849,0.00653148798648319,0.00370002742593001,0.00224700830089702,0.0113084031984003,0.00305633137147436,0.00204688889915943,0.0010432286877376,0.00570707519585387
0.00316682617585955,0.00506095478491997,0.00115484690338593,0.00637561921767598,0.0062934842301318,0.00386946701226117,0.00217676492425915,0.011350894705839,0.0032948765949957,0.00249235886852659,0.00130813652784835,0.00714893481022105,0.00335695448241325,0.00246989823676124,0.00120682858523195,0.00765954408817325,0.00653148798648319,0.00370002742593001,0.00224700830089702,0.0113084031984003,0.00305633137147436,0.00204688889915943,0.00101991346990185,0.005709955650157
0.00317701161273766,0.005070233159292,0.00119159461547079,0.00636095805968263,0.00631048431312165,0.00386946701226117,0.00218366332349497,0.0112864372164332,0.00331568368757989,0.00249235886852659,0.00131464103098923,0.00717168780717658,0.00335923010680715,0.00245379714090605,0.00119015475380207,0.00766368352012168,0.00653148798648319,0.00370002742593001,0.00242973289225151,0.0113084031984003,0.00305633137147436,0.00204688889915943,0.001016596337151,0.00571243562573675
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00319311265540949,0.00524020510808315,0.00119833736319117,0.00641711075005152,0.00614737541038648,0.00396340639274402,0.00231332701540243,0.0111546737549648,0.00926740027700319,0.0025076604165567,0.00132008308602478,0.0273164393430131,0.0034034276938666,0.00245650739692873,0.0011934361591992,0.00759917523050038,0.00659016153333459,0.00374986711787062,0.00243027274669648,0.0112991499402103,0.00307302120001768,0.0020664721024233,0.00105319790129293,0.00577361193406737
0.00317625862560097,0.00524020510808315,0.0012101023402817,0.00638743669280522,0.00649650239173157,0.00481019388738,0.00239022236640606,0.0117699588508466,0.00928863970619054,0.00248710314456485,0.00131004007840865,0.0273767060970913,0.00344658975972715,0.00243677963917048,0.00119008637426382,0.00769017204511918,0.00728604650758203,0.0048656284146649,0.00308716414871262,0.0121995138606659,0.00306386732252681,0.00203350395212946,0.00152655964244668,0.00575309265700284
0.00315834805768256,0.00524020510808315,0.00117817740741313,0.00630305443674142,0.00629937236685869,0.00456040787318707,0.0022831803353416,0.0115983317609364,0.00324493225699677,0.00248710314456485,0.00132291199853837,0.00705017694291582,0.00338660408582083,0.00243677963917048,0.00119323327981868,0.00765686038746911,0.00731283417429391,0.00471457456346037,0.0029436953772216,0.0131948542475903,0.00305401354952388,0.00200021704895034,0.00149979651437533,0.00557043747412801
0.00317325850245354,0.00524020510808315,0.00118512868247404,0.00637974974111508,0.00649627330257832,0.00460975553103405,0.00244380013106588,0.0119210330369045,0.00334920838765318,0.00248710314456485,0.00132649434278944,0.00704695873588041,0.00341681335951057,0.00243677963917048,0.00120685699777422,0.00765269688110877,0.00728633863148155,0.00486024632241661,0.00315659792376626,0.0122014593169773,0.00303654946748886,0.00201683272152771,0.00153341272513963,0.00568697720979054
0.00317649424249585,0.00524020510808315,0.00118655929663116,0.00638414808530868,0.00620038457779683,0.00399326508236004,0.00231363437381835,0.0116625397166959,0.00334182403428154,0.0024528960499329,0.00131693340532578,0.00703946378097397,0.00341681335951057,0.00243677963917048,0.0011798549423602,0.00765269688110877,0.00671292539679143,0.00378933752915803,0.00236977134142245,0.0127895856295546,0.00304662576940354,0.00203994462810872,0.00104651584052363,0.00569727486263014
0.00320152796847858,0.00524020510808315,0.0011917984285972,0.00638138532534274,0.00626276564987369,0.0039898882714427,0.00236349828164217,0.0116598381670495,0.0036798304546241,0.00249001921800164,0.00131610077644468,0.00705270048613018,0.00454326340748572,0.00247643936673623,0.00118337623451112,0.00765663923096786,0.00671292539679143,0.00385000372711299,0.00248673234419798,0.0127753868192013,0.003043385270519,0.00203672131248281,0.00103659349832667,0.00569727486263014
0.00319979216907303,0.00519938262817219,0.00119658413417361,0.00638088397695733,0.00626276564987369,0.00398333333003537,0.00234966998351073,0.0116598381670495,0.00340597825571524,0.00249182485983874,0.00131670134184178,0.00705272977454976,0.00365721336170826,0.00249325257780501,0.00118665755823711,0.00765663923096786,0.00671292539679143,0.00378435424982677,0.002416549311928,0.0127753868192013,0.003043385270519,0.00204002457938441,0.00104658541091061,0.00572603160695425
0.00317356392223475,0.00519938262817219,0.00119658413417361,0.00637519138240806,0.00619654268482947,0.00394981808403339,0.00232397589175038,0.0116515747676501,0.00340223196122907,0.00247450041693707,0.00132253342000212,0.00703748382457461,0.00365357903057815,0.00249325257780501,0.00118002463372426,0.00765309666452992,0.00671292539679143,0.00378435424982677,0.002416549311928,0.0127753868192013,0.0030568524610382,0.00204002457938441,0.00104997604786643,0.00572603160695425
0.00318703377588281,0.00519938262817219,0.00122324111959022,0.00639495428495663,0.00622006835951947,0.00396305006546315,0.00232963962222716,0.0117096535111071,0.00339524018193376,0.00251092245479542,0.00131519423922248,0.00706163023351422,0.00364295727750129,0.00244991303171445,0.00117668684518034,0.00767691932791071,0.00671292539679143,0.00378435424982677,0.002416549311928,0.0127753868192013,0.00305252987993076,0.00204002457938441,0.00104316497015549,0.00577626587845898
0.00318864963379321,0.00521023149257433,0.00122172398730845,0.00639495428495663,0.00623703765067471,0.00395927196616722,0.00232592834567413,0.0118290893089832,0.00339646707833134,0.00249567446491457,0.00131669695926282,0.00716350818553066,0.00364295727750129,0.00244991303171445,0.00116683417486681,0.00794059133644306,0.00671292539679143,0.00378435424982677,0.00241995736488326,0.0127818865701205,0.00305992946836097,0.00204002457938441,0.00103992593484575,0.00582324707436873
0.00317486362958774,0.00521023149257433,0.00127130793458328,0.00640560296458601,0.00623703765067471,0.00395927196616722,0.00232592834567413,0.0118290893089832,0.00340460489585794,0.00249567446491457,0.00131119736151714,0.00716979622992116,0.00364295727750129,0.00244991303171445,0.00115678399022426,0.00794059133644306,0.00671292539679143,0.00378435424982677,0.00241995736488326,0.0127854256039603,0.00303301348783572,0.0020298571581591,0.00101988497148055,0.00573110122511692
0.00312205325726761,0.00521023149257433,0.00126429294418144,0.00626012496864361,0.00618439302697726,0.00397289570385353,0.00225353337242598,0.0115390812706282,0.00339016933386391,0.00248359444621736,0.00129448081667464,0.00715053329848859,0.00364006529290447,0.00244991303171445,0.00114675011649713,0.00793203358077464,0.00671053591062383,0.00378036414879981,0.00241995736488326,0.0127854256039603,0.00303301348783572,0.0020298571581591,0.00101681305726717,0.00573110122511692
0.00312491270428692,0.00518960870306526,0.00126429294418144,0.00626012496864361,0.00621312670843261,0.0040296741567914,0.00219705354884831,0.0113636120134683,0.0033835621928092,0.00248240205963456,0.00129860665009522,0.00712803848176074,0.00364006529290447,0.00244991303171445,0.00114321770525494,0.00793203358077464,0.00699576193588167,0.0039947134936619,0.00249688314089784,0.0125964547566919,0.00302960380659931,0.0020298571581591,0.00101681305726717,0.00578719276518005
0.00312721633770527,0.00518960870306526,0.00126999211820527,0.00625483256027406,0.00632606686962957,0.00409314010787575,0.0021930523763408,0.0117668089078791,0.00338510020783608,0.00248525313129098,0.00129437655135889,0.00701677895397836,0.00364006529290447,0.00245691200383256,0.00114321770525494,0.00793203358077464,0.00700743252142559,0.0039947134936619,0.00249688314089784,0.0126788741438742,0.00302960380659931,0.0020298571581591,0.00101681305726717,0.00578719276518005
0.00317684483034341,0.00518960870306526,0.00125976962672325,0.00627176124126337,0.00632606686962957,0.00409314010787575,0.00219986117888235,0.0113238480280145,0.00338111920848578,0.002487229750776,0.0012950795787839,0.00702589503538857,0.00364006529290447,0.00246320687857188,0.00114001238535437,0.00795017555528939,0.00700743252142559,0.0039947134936619,0.00249339557059711,0.0126788741438742,0.003020180958282,0.00202659483994344,0.0010200999392418,0.00579513068839336
0.0036512632691653,0.00460009706525488,0.00115985546799483,0.00623726750103304,0.00634756729239777,0.00420387257493138,0.00220332747873338,0.0121068666880362,0.00338926122206145,0.002487229750776,0.00129640191153422,0.00703480985325963,0.00365321812647881,0.00246320687857188,0.00114001238535437,0.00794608530199145,0.00702704674739832,0.00400014236057259,0.00249957306043488,0.0126788741438742,0.00301276238697262,0.00202659483994344,0.00101662367181563,0.00579513068839336
0.00321830360092436,0.00449993846156403,0.00119993428336109,0.006273269666443,0.00634756729239777,0.00420387257493138,0.00220027950637622,0.0121042766607669,0.00339128043555086,0.002487229750776,0.00129903445507285,0.00704507591719495,0.00365321812647881,0.00246320687857188,0.00114001238535437,0.00794608530199145,0.00702704674739832,0.00400014236057259,0.00249957306043488,0.0126788741438742,0.00301687391106453,0.00202659483994344,0.00102006338309952,0.00579513068839336
0.00321830360092436,0.00449993846156403,0.00119993428336109,0.00618301607001888,0.00635442473378244,0.00421376318296941,0.00217705641831822,0.0121092409404504,0.00339012061770751,0.00248542467725601,0.00129869318200615,0.00704608917747227,0.00365321812647881,0.00245980325927498,0.00113681490733477,0.00794608530199145,0.00702704674739832,0.00399536672548045,0.00249957306043488,0.0126788741438742,0.00301687391106453,0.00203001509008284,0.00102006338309952,0.00579513068839336
0.00321676759758471,0.00449993846156403,0.00113738949473616,0.00628829909993706,0.00635038663117287,0.00421376318296941,0.00217000989794021,0.0121068274619171,0.00337305278349573,0.00248542467725601,0.00129818827382588,0.0070459203357913,0.00359966438551888,0.00245980325927498,0.00113319724506899,0.00794218004138333,0.00702704674739832,0.00399536672548045,0.00249957306043488,0.0126788741438742,0.00301346426058358,0.00202664577709079,0.00102006338309952,0.00579513068839336
0.00321676759758471,0.00453000599952958,0.00112366708762717,0.00618152863531308,0.00635038663117287,0.00420977675332101,0.00217000989794021,0.0121068274619171,0.00336876769564985,0.00248238020468178,0.00129548162689516,0.00703772013161189,0.00358608787087121,0.00245037987713106,0.00113319724506899,0.00792304920565425,0.00702239374381427,0.00399536672548045,0.00249328509838997,0.0126788741438742,0.00300692943501326,0.00202049452054893,0.00102979282081839,0.00580284537573994
0.00316537696446617,0.004480304687303,0.00112366708762717,0.0062027378936592,0.00626608280642191,0.00422680702790884,0.00213020711795757,0.0120210708422146,0.00338273672995693,0.00246805513514166,0.00129443786917359,0.00713464562349175,0.00364389953676977,0.00243654075834627,0.0011299125064927,0.00792641498144003,0.00903019462215359,0.00403482219954607,0.00224679796911055,0.0104209980558778,0.00304291121745611,0.00203645150001411,0.00102670323707944,0.00586748487165336
0.00317521768749783,0.00401997759840266,0.00108499396878684,0.00639175491604173,0.00640385956720676,0.00392703627093555,0.00214326963507829,0.0118134970100731,0.00330775625172707,0.00249136282825394,0.00129380800270232,0.00695552733852145,0.00347335343578102,0.00248656108365204,0.001136808411731,0.00788993209044841,0.0070355866864603,0.00397962635647398,0.00233718669590704,0.0128906910843176,0.00298668689072023,0.00199692559894785,0.00102670323707944,0.00577628221894692
0.0032075138179419,0.0038798063499688,0.00108499396878684,0.00639175491604173,0.00643956107239921,0.0039298664067514,0.0021399635603038,0.0120387327561693,0.00331268940237872,0.00248992339312058,0.00129510121335494,0.00695824002228141,0.00347335343578102,0.00248656108365204,0.00113334803441132,0.00788993209044841,0.0070355866864603,0.00397962635647398,0.00234993296098204,0.0128955479330524,0.00298967619938223,0.00199692559894785,0.00102670323707944,0.00583020406645543
0.00320455231167158,0.00301475068146019,0.00108499396878684,0.00633552860696215,0.00640939792266925,0.00392403985264115,0.0021399635603038,0.0119172790890213,0.00331268940237872,0.00248040257011606,0.0012924642156663,0.00695942126408914,0.00347335343578102,0.00247036974940065,0.00112994745823227,0.00788680454880413,0.0070355866864603,0.00397962635647398,0.00234000635992875,0.0128891800086165,0.00298320146039719,0.00199692559894785,0.00102670323707944,0.00580690206113329
0.00323564074293024,0.00287991652838775,0.00109490491526392,0.00633552860696215,0.00640319815547952,0.00389420009372204,0.00212989906047127,0.011652305200513,0.00334103433496888,0.00249594928093111,0.00129160650190617,0.00700757754673982,0.00355317231918319,0.00249330508704445,0.00112994745823227,0.00793000917449165,0.0069699516034531,0.00396077752105578,0.00233654029202207,0.0126658024775519,0.00301019394075665,0.00198661302572177,0.000983388582516254,0.00582671604995205
0.00320865679207271,0.00287991652838775,0.00110513915111411,0.00633552860696215,0.00640319815547952,0.00388321689304319,0.00212989906047127,0.0116513135210003,0.0033422385674377,0.00249440635509828,0.00129259306524679,0.00700792345001303,0.00355317231918319,0.00249330508704445,0.00112663050680846,0.00793000917449165,0.0069699516034531,0.00396077752105578,0.00233654029202207,0.0126658024775519,0.00301019394075665,0.00199025017397095,0.000979998880497786,0.00583013652005616
